cik;name;entityType;tickers;exchanges;sic;sicDescription;fiscalYearEnd;category;sp500;nasdaq100;end;shares;form;accn;ativo;pl;div_total;caixa;rec_liq;lucro_bruto;lucro_liq;EBIT;deprec_amort;EBITDA;margem_liq;div_liq;fechamento
12927;BOEING CO;OPERATING;BA;NYSE;3721;Aircraft;1231;Large accelerated filer;True;False;2013-12-31;591635833;10-K;0000012927-14-000004;92663000000;14997000000;77666000000;9088000000;86623000000;6562000000;4585000000.0;6232000000.0;1844000000;8076000000.0;5.293051499024508;8.491579990094106;2013-12-31
12927;BOEING CO;OPERATING;BA;NYSE;3721;Aircraft;1231;Large accelerated filer;True;False;2014-12-31;591635833;10-K;0000012927-15-000011;99198000000;8790000000;90408000000;11733000000;90762000000;7473000000;5446000000.0;7137000000.0;1906000000;9043000000.0;6.000308499151627;8.700099524494084;2014-12-31
12927;BOEING CO;OPERATING;BA;NYSE;3721;Aircraft;1231;Large accelerated filer;True;False;2015-12-31;591635833;10-K;0000012927-16-000099;94408000000;6397000000;88011000000;11302000000;96114000000;7443000000;5176000000.0;7155000000.0;1833000000;8988000000.0;5.385271656574484;8.534601691143747;2015-12-31
12927;BOEING CO;OPERATING;BA;NYSE;3721;Aircraft;1231;Large accelerated filer;True;False;2016-12-31;591635833;10-K;0000012927-17-000006;89997000000;877000000;89120000000;8801000000;94571000000;5834000000;4895000000.0;5568000000.0;1910000000;7478000000.0;5.176005329329287;10.740706071142016;2016-12-31
12927;BOEING CO;OPERATING;BA;NYSE;3721;Aircraft;1231;Large accelerated filer;True;False;2017-12-31;591635833;10-K;0000012927-18-000007;92333000000;412000000;91921000000;8813000000;93392000000;10278000000;8197000000.0;10047000000.0;2069000000;12116000000.0;8.776983039232482;6.859359524595576;2017-12-31
12927;BOEING CO;OPERATING;BA;NYSE;3721;Aircraft;1231;Large accelerated filer;True;False;2018-12-31;591635833;10-K;0000012927-19-000010;117359000000;410000000;116949000000;7637000000;101127000000;11987000000;10460000000.0;11604000000.0;2114000000;13718000000.0;10.34342954898296;7.968508528940078;2018-12-31
12927;BOEING CO;OPERATING;BA;NYSE;3721;Aircraft;1231;Large accelerated filer;True;False;2019-12-31;591635833;10-K;0000012927-20-000014;133625000000;-8300000000;141925000000;9485000000;76559000000;-1975000000;-636000000.0;-2259000000.0;2271000000;12000000.0;-0.83073185386434;11036.666666666666;2019-12-31
12927;BOEING CO;OPERATING;BA;NYSE;3721;Aircraft;1231;Large accelerated filer;True;False;2020-12-31;591635833;10-K;0000012927-21-000011;152136000000;-18075000000;170211000000;7752000000;58158000000;-12767000000;-11873000000.0;-14476000000.0;2246000000;-12230000000.0;-20.415076171807833;-13.283646770237121;2020-12-31
12927;BOEING CO;OPERATING;BA;NYSE;3721;Aircraft;1231;Large accelerated filer;True;False;2021-12-31;591635833;10-K;0000012927-22-000010;138552000000;-14846000000;153398000000;8052000000;62286000000;-2902000000;-4202000000.0;-5033000000.0;2144000000;-2889000000.0;-6.746299328902161;-50.31014191761855;2021-12-31
12927;BOEING CO;OPERATING;BA;NYSE;3721;Aircraft;1231;Large accelerated filer;True;False;2022-03-31;591635833;10-Q;0000012927-22-000022;135801000000;-15268000000;151069000000;7409000000;13991000000;-1169000000;-1219000000.0;-1618000000.0;486000000;-1132000000.0;-8.712743906797227;-126.90812720848056;2022-03-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2008-12-31;8056881363;10-K;0001193125-10-041666;1817943000000;177052000000;1640891000000;32857000000;72782000000;0;4008000000.0;4428000000.0;0;4428000000.0;5.506856090791679;363.1513098464318;2008-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2009-12-31;8056881363;10-K;0001193125-10-041666;2223299000000;231444000000;1991855000000;121339000000;119643000000;0;6276000000.0;4360000000.0;0;4360000000.0;5.2456056768887445;429.0174311926605;2009-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2010-12-31;8056881363;10-K;0000950123-11-018743;2264909000000;228248000000;2036661000000;108427000000;110220000000;0;-2238000000.0;-1323000000.0;0;-1323000000.0;-2.030484485574306;-1457.4708994708994;2010-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2011-12-31;8056881363;10-K;0000070858-12-000155;2129046000000;230101000000;1898945000000;120102000000;93454000000;0;1446000000.0;-230000000.0;0;-230000000.0;1.5472852954394676;-7734.1;2011-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2012-12-31;8056881363;10-K;0000070858-13-000097;2209974000000;236956000000;1973018000000;110752000000;83334000000;0;4188000000.0;3072000000.0;0;3072000000.0;5.025559795521636;606.2063802083334;2012-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2013-12-31;8056881363;10-K;0000070858-14-000012;2102273000000;232685000000;1869588000000;131322000000;88942000000;0;11431000000.0;16172000000.0;0;16172000000.0;12.852195813001732;107.48614889933218;2013-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2014-12-31;8056881363;10-K;0000070858-15-000008;2104534000000;243471000000;1861063000000;138589000000;84247000000;0;4833000000.0;6855000000.0;0;6855000000.0;5.73670279060382;251.272647702407;2014-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2015-12-31;8056881363;10-K;0000070858-16-000137;2144316000000;256205000000;1888111000000;159353000000;82507000000;0;15888000000.0;22154000000.0;0;22154000000.0;19.256547929266606;78.03367337726822;2015-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2016-12-31;8056881363;10-K;0000070858-17-000013;2187702000000;266840000000;1920862000000;147738000000;83701000000;0;17906000000.0;25153000000.0;0;25153000000.0;21.392814900658298;70.49353953802728;2016-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2017-12-31;8056881363;10-K;0000070858-18-000009;2281234000000;267146000000;2014088000000;157434000000;87352000000;0;18232000000.0;29213000000.0;0;29213000000.0;20.87187471380163;63.55574572964091;2017-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2018-12-31;8056881363;10-K;0000070858-19-000012;2354507000000;265325000000;2089182000000;177404000000;91247000000;0;28147000000.0;34584000000.0;0;34584000000.0;30.847041546571397;55.279262086513995;2018-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2019-12-31;8056881363;10-K;0000070858-20-000011;2434079000000;264810000000;2169269000000;161560000000;91244000000;0;27430000000.0;32754000000.0;1729000000;34483000000.0;30.06225066853711;58.22315343792594;2019-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2020-12-31;8056881363;10-K;0000070858-21-000023;2819627000000;272924000000;2546703000000;0;85528000000;0;17894000000.0;18995000000.0;1843000000;20838000000.0;20.92180338602563;122.21436798157212;2020-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2021-12-31;8056881363;10-K;0000070858-22-000062;3169495000000;270066000000;2899429000000;0;89113000000;0;31978000000.0;33976000000.0;1898000000;35874000000.0;35.884775509746056;80.82257345152478;2021-12-31
70858;BANK OF AMERICA CORP /DE/;OPERATING;BAC,BML-PG,BML-PH,BML-PL,BAC-PE,BAC-PB,BAC-PK,BML-PJ,BAC-PL,BAC-PS,BAC-PQ,BAC-PO,MER-PK,BAC-PN,BAC-PM,BACRP,BAC-PP;NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,NYSE,OTC,NYSE;6021;National Commercial Banks;1231;Large accelerated filer;True;False;2022-03-31;8056881363;10-Q;0000070858-22-000088;3238223000000;266617000000;2971606000000;0;23228000000;0;7067000000.0;7879000000.0;494000000;8373000000.0;30.42448768727398;354.9033799116207;2022-03-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2008-12-31;503528678;10-K;0000950123-10-015380;15405000000;6291000000;9114000000;2131000000;12348000000;0;2014000000.0;2462000000.0;631000000;3093000000.0;16.310333657272434;2.2576786291626254;2008-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2009-12-31;503528678;10-K;0000950123-10-015380;17354000000;7420000000;9934000000;2786000000;12562000000;0;2205000000.0;2734000000.0;638000000;3372000000.0;17.552937430345487;2.1198102016607354;2009-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2010-12-31;503528678;10-K;0000950123-11-017190;17489000000;6796000000;10693000000;2685000000;12843000000;0;1420000000.0;1890000000.0;685000000;2575000000.0;11.056606711827454;3.1099029126213593;2010-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2011-12-31;503528678;10-K;0001193125-12-075661;19073000000;6828000000;12245000000;2905000000;13893000000;0;2224000000.0;2809000000.0;670000000;3479000000.0;16.008061613762326;2.6846795056050587;2011-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2012-12-31;503528678;10-K;0001193125-13-069609;20390000000;6978000000;13412000000;3270000000;14190000000;0;2326000000.0;2889000000.0;712000000;3601000000.0;16.39182522903453;2.816439877811719;2012-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2013-12-31;503528678;10-K;0001193125-14-061654;25869000000;8486000000;17383000000;2733000000;15259000000;0;2012000000.0;2549000000.0;823000000;3372000000.0;13.185660921423423;4.344602609727165;2013-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2014-12-31;503528678;10-K;0001193125-15-065871;25917000000;8156000000;17761000000;2925000000;16671000000;0;2497000000.0;2439000000.0;1005000000;3444000000.0;14.978105692519945;4.307781649245064;2014-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2015-12-31;503528678;10-K;0001193125-16-479471;20975000000;8865000000;12110000000;2213000000;9968000000;449000000;968000000.0;428000000.0;759000000;1187000000.0;9.71107544141252;8.337826453243471;2015-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2016-12-31;503528678;10-K;0001564590-17-002240;15546000000;8280000000;7266000000;2801000000;10163000000;724000000;4965000000.0;4954000000.0;800000000;5754000000.0;48.853684935550525;0.7759819256169621;2016-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2017-12-31;503528678;10-K;0001564590-18-002954;17111000000;9116000000;7995000000;3394000000;10561000000;1258000000;717000000.0;1217000000.0;761000000;1978000000.0;6.789129817252154;2.3260869565217392;2017-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2018-12-31;503528678;10-K;0001564590-19-003727;15641000000;7816000000;7825000000;1832000000;11127000000;1599000000;1624000000.0;1693000000.0;785000000;2478000000.0;14.595128965579221;2.4184826472962064;2018-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2019-12-31;503528678;10-K;0001628280-20-003693;18193000000;7912000000;10281000000;3335000000;11362000000;1772000000;1001000000.0;970000000.0;789000000;1759000000.0;8.810068649885583;3.9488345650938035;2019-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2020-12-31;503528678;10-K;0001628280-21-001867;20019000000;8726000000;11293000000;3730000000;11673000000;1616000000;1102000000.0;1292000000.0;823000000;2115000000.0;9.440589394328793;3.575886524822695;2020-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2021-12-31;503528678;10-K;0001628280-22-003432;33521000000;9121000000;24400000000;2951000000;12784000000;1710000000;1284000000.0;1477000000.0;890000000;2367000000.0;10.043804755944931;9.061681453316435;2021-12-31
10456;BAXTER INTERNATIONAL INC;OPERATING;BAX;NYSE;3841;Surgical & Medical Instruments & Apparatus;1231;Large accelerated filer;True;False;2022-03-31;503528678;10-Q;0001628280-22-010922;32716000000;9119000000;23597000000;2294000000;3707000000;163000000;71000000.0;94000000.0;380000000;474000000.0;1.915295387105476;44.94303797468354;2022-03-31
701985;BATH & BODY WORKS, INC.;OPERATING;BBWI;NYSE;5621;Retail-Women's Clothing Stores;128;Large accelerated filer;True;False;2009-01-31;238910116;10-K;0001193125-10-068571;6972000000;1875000000;5097000000;1173000000;9043000000;589000000;220000000.0;453000000.0;377000000;830000000.0;2.4328209664934204;4.727710843373494;2009-01-31
701985;BATH & BODY WORKS, INC.;OPERATING;BBWI;NYSE;5621;Retail-Women's Clothing Stores;128;Large accelerated filer;True;False;2010-01-30;238910116;10-K;0001193125-10-068571;7173000000;2184000000;4989000000;1804000000;8632000000;868000000;448000000.0;650000000.0;393000000;1043000000.0;5.189990732159407;3.053691275167785;2010-01-30
701985;BATH & BODY WORKS, INC.;OPERATING;BBWI;NYSE;5621;Retail-Women's Clothing Stores;128;Large accelerated filer;True;False;2011-01-29;238910116;10-K;0001193125-11-071220;6451000000;1477000000;4974000000;1130000000;9613000000;1284000000;805000000.0;1251000000.0;394000000;1645000000.0;8.374076771039219;2.3367781155015197;2011-01-29
701985;BATH & BODY WORKS, INC.;OPERATING;BBWI;NYSE;5621;Retail-Women's Clothing Stores;128;Large accelerated filer;True;False;2012-01-28;238910116;10-K;0000701985-12-000021;6108000000;138000000;5970000000;935000000;10364000000;1238000000;850000000.0;1227000000.0;391000000;1618000000.0;8.201466615206483;3.111866501854141;2012-01-28
701985;BATH & BODY WORKS, INC.;OPERATING;BBWI;NYSE;5621;Retail-Women's Clothing Stores;128;Large accelerated filer;True;False;2015-01-31;238910116;10-K;0000701985-15-000006;7544000000;19000000;7525000000;1681000000;11454000000;1953000000;1042000000.0;1636000000.0;438000000;2074000000.0;9.097258599615856;2.8177434908389585;2015-01-31
701985;BATH & BODY WORKS, INC.;OPERATING;BBWI;NYSE;5621;Retail-Women's Clothing Stores;128;Large accelerated filer;True;False;2016-01-30;238910116;10-K;0000701985-16-000051;8493000000;-258000000;8751000000;2548000000;12154000000;2192000000;1253000000.0;1934000000.0;457000000;2391000000.0;10.309363172618067;2.5943120033458804;2016-01-30
701985;BATH & BODY WORKS, INC.;OPERATING;BBWI;NYSE;5621;Retail-Women's Clothing Stores;128;Large accelerated filer;True;False;2017-01-28;238910116;10-K;0000701985-17-000022;8170000000;-727000000;8897000000;1934000000;12574000000;2003000000;1158000000.0;1696000000.0;518000000;2214000000.0;9.209479879115635;3.144986449864499;2017-01-28
701985;BATH & BODY WORKS, INC.;OPERATING;BBWI;NYSE;5621;Retail-Women's Clothing Stores;128;Large accelerated filer;True;False;2021-01-30;238910116;10-K;0000701985-21-000011;11571000000;-661000000;12232000000;3903000000;11847000000;1580000000;844000000.0;1092000000.0;521000000;1613000000.0;7.124166455642779;5.163670179789213;2021-01-30
701985;BATH & BODY WORKS, INC.;OPERATING;BBWI;NYSE;5621;Retail-Women's Clothing Stores;128;Large accelerated filer;True;False;2022-01-29;238910116;10-K;0000701985-22-000009;6026000000;-1517000000;7543000000;1979000000;7882000000;2009000000;1333000000.0;1423000000.0;363000000;1786000000.0;16.911951281400658;3.1153415453527438;2022-01-29
764478;BEST BUY CO INC;OPERATING;BBY;NYSE;5731;Retail-Radio, Tv & Consumer Electronics Stores;129;Large accelerated filer;True;False;2015-01-31;225227756;10-K;0000764478-15-000014;15256000000;5000000000;10256000000;2432000000;40339000000;1450000000;1233000000.0;1387000000.0;656000000;2043000000.0;3.0565953543716997;3.829662261380323;2015-01-31
764478;BEST BUY CO INC;OPERATING;BBY;NYSE;5731;Retail-Radio, Tv & Consumer Electronics Stores;129;Large accelerated filer;True;False;2016-01-30;225227756;10-K;0000764478-16-000064;13519000000;4378000000;9141000000;1976000000;39528000000;1375000000;897000000.0;1310000000.0;657000000;1967000000.0;2.269277474195507;3.6426029486527707;2016-01-30
764478;BEST BUY CO INC;OPERATING;BBY;NYSE;5731;Retail-Radio, Tv & Consumer Electronics Stores;129;Large accelerated filer;True;False;2017-01-28;225227756;10-K;0000764478-17-000008;13856000000;4709000000;9147000000;2240000000;39403000000;1854000000;1228000000.0;1816000000.0;654000000;2470000000.0;3.116513971017435;2.7963562753036437;2017-01-28
764478;BEST BUY CO INC;OPERATING;BBY;NYSE;5731;Retail-Radio, Tv & Consumer Electronics Stores;129;Large accelerated filer;True;False;2021-01-30;225227756;10-K;0000764478-21-000024;19067000000;4587000000;14480000000;5494000000;47262000000;2391000000;1798000000.0;2377000000.0;839000000;3216000000.0;3.8043248275570227;2.7941542288557213;2021-01-30
764478;BEST BUY CO INC;OPERATING;BBY;NYSE;5731;Retail-Radio, Tv & Consumer Electronics Stores;129;Large accelerated filer;True;False;2022-01-29;225227756;10-K;0000764478-22-000008;17504000000;3020000000;14484000000;2936000000;51761000000;3039000000;2454000000.0;3024000000.0;869000000;3893000000.0;4.741021232201851;2.966349858720781;2022-01-29
10795;BECTON DICKINSON & CO;OPERATING;BDX,BDXB;NYSE,NYSE;3841;Surgical & Medical Instruments & Apparatus;930;Large accelerated filer;True;False;2008-09-30;285064629;10-K;0000950123-09-066233;7912943000;4935568000;2977375000;830477000;7074942000;1536863000;1126996000.0;1538404000.0;477124000;2015528000.0;15.929402672134978;1.0651789506273295;2008-09-30
10795;BECTON DICKINSON & CO;OPERATING;BDX,BDXB;NYSE,NYSE;3841;Surgical & Medical Instruments & Apparatus;930;Large accelerated filer;True;False;2009-09-30;285064629;10-K;0000950123-09-066233;9304624000;5142712000;4161912000;1394244000;7160874000;1650353000;1231603000.0;1639262000.0;470193000;2109455000.0;17.199059779574394;1.3120298844962324;2009-09-30
10795;BECTON DICKINSON & CO;OPERATING;BDX,BDXB;NYSE,NYSE;3841;Surgical & Medical Instruments & Apparatus;930;Large accelerated filer;True;False;2010-09-30;285064629;10-K;0000950123-10-108757;9650694000;5434580000;4216114000;1215989000;7372333000;1676797000;1317610000.0;1661160000.0;502113000;2163273000.0;17.872361435654085;1.3868453033898172;2010-09-30
10795;BECTON DICKINSON & CO;OPERATING;BDX,BDXB;NYSE,NYSE;3841;Surgical & Medical Instruments & Apparatus;930;Large accelerated filer;True;False;2011-09-30;285064629;10-K;0000950123-11-100266;10430428000;4828175000;5602253000;1175282000;7828904000;1763282000;1270994000.0;1716263000.0;504089000;2220352000.0;16.23463514177719;1.9938149446574236;2011-09-30
10795;BECTON DICKINSON & CO;OPERATING;BDX,BDXB;NYSE,NYSE;3841;Surgical & Medical Instruments & Apparatus;930;Large accelerated filer;True;False;2012-09-30;285064629;10-K;0001193125-12-478705;11360909000;4135889000;7225020000;1671165000;7708382000;1557885000;1169927000.0;1472408000.0;510938000;1983346000.0;15.177335529038391;2.800245141291535;2012-09-30
10795;BECTON DICKINSON & CO;OPERATING;BDX,BDXB;NYSE,NYSE;3841;Surgical & Medical Instruments & Apparatus;930;Large accelerated filer;True;False;2013-09-30;285064629;10-K;0001193125-13-456802;12149000000;5043000000;7106000000;1890000000;8054000000;1254000000;1293000000.0;1165000000.0;546000000;1711000000.0;16.054134591507328;3.048509643483343;2013-09-30
10795;BECTON DICKINSON & CO;OPERATING;BDX,BDXB;NYSE,NYSE;3841;Surgical & Medical Instruments & Apparatus;930;Large accelerated filer;True;False;2014-09-30;285064629;10-K;0001193125-14-426571;12447000000;5053000000;7394000000;1861000000;8446000000;1606000000;1185000000.0;1522000000.0;562000000;2084000000.0;14.030310206014681;2.654990403071017;2014-09-30
10795;BECTON DICKINSON & CO;OPERATING;BDX,BDXB;NYSE,NYSE;3841;Surgical & Medical Instruments & Apparatus;930;Large accelerated filer;True;False;2015-09-30;285064629;10-K;0001628280-15-008984;26820000000;7164000000;19656000000;1424000000;10282000000;1074000000;695000000.0;739000000.0;891000000;1630000000.0;6.759385333592687;11.185276073619631;2015-09-30
10795;BECTON DICKINSON & CO;OPERATING;BDX,BDXB;NYSE,NYSE;3841;Surgical & Medical Instruments & Apparatus;930;Large accelerated filer;True;False;2016-09-30;285064629;10-K;0001628280-16-021658;25586000000;7633000000;17953000000;1541000000;12483000000;1430000000;976000000.0;1074000000.0;1114000000;2188000000.0;7.818633341344228;7.50091407678245;2016-09-30
10795;BECTON DICKINSON & CO;OPERATING;BDX,BDXB;NYSE,NYSE;3841;Surgical & Medical Instruments & Apparatus;930;Large accelerated filer;True;False;2017-09-30;285064629;10-K;0000010795-17-000021;37734000000;12948000000;24786000000;14179000000;12093000000;1478000000;1100000000.0;976000000.0;1088000000;2064000000.0;9.096171338791036;5.1390503875969;2017-09-30
10795;BECTON DICKINSON & CO;OPERATING;BDX,BDXB;NYSE,NYSE;3841;Surgical & Medical Instruments & Apparatus;930;Large accelerated filer;True;False;2018-09-30;285064629;10-K;0000010795-18-000036;53904000000;20994000000;32910000000;1140000000;15983000000;1497000000;311000000.0;1173000000.0;1978000000;3151000000.0;1.9458174310204592;10.082513487781657;2018-09-30
